timestamp_utc,symbol,source,published_at,title,summary,url,prompt,sentiment_score
2026-05-29T20:07:43+00:00,APTV,google_news,2026-05-28T12:05:23+00:00,Is It Time To Reassess Autoliv (ALV) After Its DCF Valuation Signal? - Yahoo Finance,Is It Time To Reassess Autoliv (ALV) After Its DCF Valuation Signal? &nbsp;&nbsp; Yahoo Finance,https://news.google.com/rss/articles/CBMimgFBVV95cUxNZDNUckdpRk83elVaTHQ0TExmbWtYMGFZb2tMTmRBUlFNdk1xQVhSN1E0N0xtcXlsQVpsRWhWaXJGNkZfYTFpb0hqZC0tS3ZLLW9BVmg4NUtMZXZxRnN3LVd0ek5ZXzRPOGtqQ0w2UDZDVWJ4OGpVMzVmdDZuYUNqWGUwa21ORVliaVA2MGxzS1FwNnV0VGdFcE1B?oc=5,"Ticker: APTV. Company: APTV. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Is It Time To Reassess Autoliv (ALV) After Its DCF Valuation Signal? - Yahoo Finance. Summary: Is It Time To Reassess Autoliv (ALV) After Its DCF Valuation Signal? &nbsp;&nbsp; Yahoo Finance",0.0
2026-05-29T20:07:43+00:00,LYB,yahoo,2026-05-28T12:12:00+00:00,5 Value Plays Amid Uncertainty Over US-Iran Peace Deal,"LYB, CVX, NEXA, AVT and SHIP are a few high earnings yield value stocks that you should own as U.S.-Iran tensions keep markets on edge.",https://finance.yahoo.com/markets/stocks/articles/5-value-plays-amid-uncertainty-121200854.html?.tsrc=rss,"Ticker: LYB. Company: LYB. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: 5 Value Plays Amid Uncertainty Over US-Iran Peace Deal. Summary: LYB, CVX, NEXA, AVT and SHIP are a few high earnings yield value stocks that you should own as U.S.-Iran tensions keep markets on edge.",0.0
2026-05-29T20:07:43+00:00,LYB,google_news,2026-05-28T12:12:00+00:00,5 Value Plays Amid Uncertainty Over US-Iran Peace Deal - TradingView,5 Value Plays Amid Uncertainty Over US-Iran Peace Deal &nbsp;&nbsp; TradingView,https://news.google.com/rss/articles/CBMirwFBVV95cUxNS3JwZ3pEM0pCMHVlREY5YjlwY0Y2bmtwRG96OG95M2JoZlJ0a2xKNk13Q2lIeDl3RDhnQkVnVlpNMlZVNXZGTjVRajZHUDBib0ZNWGI2c0RuLU5ObERhaEk4V2JmVDRzYnYzWHlkMDZmaC1lZ3ZQdFZiYXlIa3VZWWwtTU5VVjNHMV9PaHU5aTR0dmdwYmM2MXdxamFWbDNfeXdJMDluNGtPUFRPSWU4?oc=5,"Ticker: LYB. Company: LYB. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: 5 Value Plays Amid Uncertainty Over US-Iran Peace Deal - TradingView. Summary: 5 Value Plays Amid Uncertainty Over US-Iran Peace Deal &nbsp;&nbsp; TradingView",0.0
2026-05-29T20:07:43+00:00,CTSH,google_news,2026-05-28T12:44:14+00:00,Cognizant Technology stock: Buyback update and Thursday sector angle - AD HOC NEWS,Cognizant Technology stock: Buyback update and Thursday sector angle &nbsp;&nbsp; AD HOC NEWS,https://news.google.com/rss/articles/CBMixAFBVV95cUxQRGp1Q0gxUjdVaTJ6U0w0U3JJZlI2STBwbWZUWGZGcUNHb2JYNW9TTWlSWDVPc0JJRkxoSElFREpTTFJhdjdKdjkzMXpfWVROUl9PWV9iMy1tWGlfcXdKSUM0NkxsY1U4WUEyWHhvNlhZdmF6MzFjem5yanNtQzVvUUpnOGhJdU9NNVJmUlhPQXl4cVJndFl1VU5QQmRMbWZ3REVVMVBjTmhXQXJDZ3dZd2EzNDlaWjZrSEQ3RTF0SkJlSUx6?oc=5,"Ticker: CTSH. Company: CTSH. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Cognizant Technology stock: Buyback update and Thursday sector angle - AD HOC NEWS. Summary: Cognizant Technology stock: Buyback update and Thursday sector angle &nbsp;&nbsp; AD HOC NEWS",0.0
2026-05-29T20:07:43+00:00,OXY,yahoo,2026-05-28T12:47:02+00:00,"Berkshire Hathaway Is Underperforming, but 4 of Warren Buffett’s Top Picks Are Up Big This Year","Warren Buffett stepped down as CEO of Berkshire Hathaway on December 31, 2025, after six decades leading the conglomerate he transformed from a struggling textile mill into a $1 trillion empire. The “Oracle of Omaha” left his successor, Greg Abel, with a very concentrated portfolio: more than 65% of Berkshire’s $381 billion portfolio is invested ... Berkshire Hathaway Is Underperforming, but 4 of Warren Buffett’s Top Picks Are Up Big This Year",https://247wallst.com/investing/2026/05/28/berkshire-hathaway-is-underperforming-but-4-of-warren-buffetts-top-picks-are-up-big-this-year/?.tsrc=rss,"Ticker: OXY. Company: OXY. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Berkshire Hathaway Is Underperforming, but 4 of Warren Buffett’s Top Picks Are Up Big This Year. Summary: Warren Buffett stepped down as CEO of Berkshire Hathaway on December 31, 2025, after six decades leading the conglomerate he transformed from a struggling textile mill into a $1 trillion empire. The “Oracle of Omaha” left his successor, Greg Abel, with a very concentrated portfolio: more than 65% of Berkshire’s $381 billion portfolio is invested ... Berkshire Hathaway Is Underperforming, but 4 of Warren Buffett’s Top Picks Are Up Big This Year",0.0
2026-05-29T20:07:43+00:00,LEN,yahoo,2026-05-28T12:50:00+00:00,Lennar Stock Is Down as the U.S. Housing Market Struggles. Is the Stock a Buy in 2026?,"Lennar stock is being hamstrung by the issue of housing affordability, but the risk/reward looks compelling.",https://www.fool.com/investing/2026/05/28/lennar-stock-is-down-as-the-us-housing-market/?.tsrc=rss,"Ticker: LEN. Company: LEN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Lennar Stock Is Down as the U.S. Housing Market Struggles. Is the Stock a Buy in 2026?. Summary: Lennar stock is being hamstrung by the issue of housing affordability, but the risk/reward looks compelling.",1.0
2026-05-29T20:07:43+00:00,INTU,google_news,2026-05-28T13:00:00+00:00,Mailchimp’s new AI agent answers marketers in plain language - Stock Titan,Mailchimp’s new AI agent answers marketers in plain language &nbsp;&nbsp; Stock Titan,https://news.google.com/rss/articles/CBMisAFBVV95cUxPT3ZGOGJhLWdVZzN6ZEhTM0NRMFdVdU1Vc0Y1U0ZELVZUcEZDMmxrVmVnYURNTXFudjg0eWdvZHlHTjkxX3g4dFBZbHVpWUFjMUtHRElia3V3SmUwUnpiczBiWUNnaTI4SURSUWlIbmpybHVNQlBHcF9rZFM4RlBRSEFrMHNxRER5R1NVaS03TFNlMThsNVVJZjd4MTNGS0tia1hIWTUtd1AyWGNqaklJNQ?oc=5,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Mailchimp’s new AI agent answers marketers in plain language - Stock Titan. Summary: Mailchimp’s new AI agent answers marketers in plain language &nbsp;&nbsp; Stock Titan",0.0
2026-05-29T20:07:43+00:00,INTU,yahoo,2026-05-28T13:00:00+00:00,"Intuit Mailchimp Launches Analytics AI and Expanded Data Integrations to Give Brands Conversational, Actionable Intelligence","MOUNTAIN VIEW, Calif., May 28, 2026--Intuit Inc. (Nasdaq: INTU), the global financial technology platform that makes Intuit TurboTax, Credit Karma, QuickBooks, Mailchimp, and Intuit Enterprise Suite, today announced Analytics AI*, a native conversational analytics agent in Mailchimp that connects performance across campaigns, audiences, and revenue to tell businesses what changed, why, and what to do next. Mailchimp also announced expanded integrations with Claude, Wix, and WooCommerce that unif",https://finance.yahoo.com/sectors/technology/articles/intuit-mailchimp-launches-analytics-ai-130000522.html?.tsrc=rss,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Intuit Mailchimp Launches Analytics AI and Expanded Data Integrations to Give Brands Conversational, Actionable Intelligence. Summary: MOUNTAIN VIEW, Calif., May 28, 2026--Intuit Inc. (Nasdaq: INTU), the global financial technology platform that makes Intuit TurboTax, Credit Karma, QuickBooks, Mailchimp, and Intuit Enterprise Suite, today announced Analytics AI*, a native conversational analytics agent in Mailchimp that connects performance across campaigns, audiences, and revenue to tell businesses what changed, why, and what to do next. Mailchimp also announced expanded integrations with Claude, Wix, and WooCommerce that unif",0.0
2026-05-29T20:07:43+00:00,INTU,google_news,2026-05-28T13:00:04+00:00,Intuit Inc. (INTU) is Attracting Investor Attention: Here is What You Should Know - Yahoo! Finance Canada,Intuit Inc. (INTU) is Attracting Investor Attention: Here is What You Should Know &nbsp;&nbsp; Yahoo! Finance Canada,https://news.google.com/rss/articles/CBMijAFBVV95cUxPX1QyU1Z1c19KT3EzTER3NkRsQXBFd2dvRmYwV0k3QjVQVndKYTRfX3F0c1htWkxUMVhMNkMzM21GcV9SRWFXMGdIaGdKVjQ4dElLOUFmSTJ1eHVYdlE3aElUVUdGMUxzY1ZWanJ2VnJFWHlFR3k4dURqakVnbnh2WmxHQ2x4bXh0dlRNRw?oc=5,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Intuit Inc. (INTU) is Attracting Investor Attention: Here is What You Should Know - Yahoo! Finance Canada. Summary: Intuit Inc. (INTU) is Attracting Investor Attention: Here is What You Should Know &nbsp;&nbsp; Yahoo! Finance Canada",0.0
2026-05-29T20:07:43+00:00,INTU,yahoo,2026-05-28T13:00:04+00:00,Intuit Inc. (INTU) is Attracting Investor Attention: Here is What You Should Know,"Zacks.com users have recently been watching Intuit (INTU) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",https://finance.yahoo.com/markets/stocks/articles/intuit-inc-intu-attracting-investor-130004065.html?.tsrc=rss,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Intuit Inc. (INTU) is Attracting Investor Attention: Here is What You Should Know. Summary: Zacks.com users have recently been watching Intuit (INTU) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",0.0
2026-05-29T20:07:43+00:00,FISV,yahoo,2026-05-28T13:08:00+00:00,Saris Raises $28.8 Million to Scale Agentic Workflow Automation for Financial Institutions,"SAN FRANCISCO, May 28, 2026--Saris raises $28.8 million in Series A funding to scale its platform, deepen integrations, and grow the team that trains and deploys Saris' AI agents.",https://finance.yahoo.com/sectors/technology/articles/saris-raises-28-8-million-130800675.html?.tsrc=rss,"Ticker: FISV. Company: FISV. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Saris Raises $28.8 Million to Scale Agentic Workflow Automation for Financial Institutions. Summary: SAN FRANCISCO, May 28, 2026--Saris raises $28.8 million in Series A funding to scale its platform, deepen integrations, and grow the team that trains and deploys Saris' AI agents.",1.0
2026-05-29T20:07:43+00:00,BSX,google_news,2026-05-28T13:26:30+00:00,What Caused Snowflake's Recent Stock Plunge - Kavout,What Caused Snowflake's Recent Stock Plunge &nbsp;&nbsp; Kavout,https://news.google.com/rss/articles/CBMihAFBVV95cUxQbE5PcTQ1bnBfQ2Y0NzloWDVrdTdRVi1VczVSQ25fOVZLM3FiVFIwSUlaZElnT0VaejVjTjE3ZVNXaVJaZ3R3RHFrLVdaM1JfWmdlZVhFTG82dkxvbUQ1bENaRXQzM0NFV2JnMjU0WFk0cm9LOTl2Mm1yRktZN2NOOHNJUXM?oc=5,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: What Caused Snowflake's Recent Stock Plunge - Kavout. Summary: What Caused Snowflake's Recent Stock Plunge &nbsp;&nbsp; Kavout",0.0
2026-05-29T20:07:43+00:00,ACN,yahoo,2026-05-28T13:30:02+00:00,Is It Worth Investing in Accenture (ACN) Based on Wall Street's Bullish Views?,"According to the average brokerage recommendation (ABR), one should invest in Accenture (ACN). It is debatable whether this highly sought-after metric is effective because Wall Street analysts' recommendations tend to be overly optimistic. Would it be worth investing in the stock?",https://finance.yahoo.com/markets/stocks/articles/worth-investing-accenture-acn-based-133002764.html?.tsrc=rss,"Ticker: ACN. Company: ACN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Is It Worth Investing in Accenture (ACN) Based on Wall Street's Bullish Views?. Summary: According to the average brokerage recommendation (ABR), one should invest in Accenture (ACN). It is debatable whether this highly sought-after metric is effective because Wall Street analysts' recommendations tend to be overly optimistic. Would it be worth investing in the stock?",1.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-28T13:38:00+00:00,John Slump Launches Metis MedTech Following Atraverse Medical Acquisition by Johnson & Johnson,"John Slump, co-founder and former president and CEO of Atraverse Medical, announced the launch of Metis MedTech, an investment and strategic advisory platform for medical device founders. The launch follows the close of Johnson & Johnson's acquisition of Atraverse Medical on May 15, 2026, which strengthens its J&amp;J MedTech cardiac electrophysiology portfolio.",https://finance.yahoo.com/sectors/healthcare/articles/john-slump-launches-metis-medtech-133800462.html?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: John Slump Launches Metis MedTech Following Atraverse Medical Acquisition by Johnson & Johnson. Summary: John Slump, co-founder and former president and CEO of Atraverse Medical, announced the launch of Metis MedTech, an investment and strategic advisory platform for medical device founders. The launch follows the close of Johnson & Johnson's acquisition of Atraverse Medical on May 15, 2026, which strengthens its J&amp;J MedTech cardiac electrophysiology portfolio.",-1.0
2026-05-29T20:07:43+00:00,INTU,yahoo,2026-05-28T13:39:28+00:00,Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement,We recently published Jim Cramer Shared Latest Take On Mega Quantum Computing Investment & Discussed These 13 Stocks. Intuit Inc. (NASDAQ:INTU) is one of the stocks discussed by Jim Cramer. Intuit Inc. (NASDAQ:INTU) is a financial services software provider. Its shares are down by 57% over the past year and by 49% year-to-date. The firm […],https://finance.yahoo.com/markets/stocks/articles/jim-cramer-disagrees-intuit-intu-133928887.html?.tsrc=rss,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement. Summary: We recently published Jim Cramer Shared Latest Take On Mega Quantum Computing Investment & Discussed These 13 Stocks. Intuit Inc. (NASDAQ:INTU) is one of the stocks discussed by Jim Cramer. Intuit Inc. (NASDAQ:INTU) is a financial services software provider. Its shares are down by 57% over the past year and by 49% year-to-date. The firm […]",0.0
2026-05-29T20:07:43+00:00,INTU,google_news,2026-05-28T13:39:28+00:00,Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement - Yahoo Finance,Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement &nbsp;&nbsp; Yahoo Finance,https://news.google.com/rss/articles/CBMingFBVV95cUxPdXlZS0RrbF9MWVd3cGIwTGctTWNDbDFaaE9FSEF2cnFFbHU2Unc5X2FiazZKYWVjOWRRNW1QMnBPTGpFek9GRjNYNXBZb0dqbjZaN1Rjam5MODBTdy1uMV9tWmlhZWRBVDB3SlVidGpTYkgyMmxhYUNmV1hySFQ5OEFrMzRkYTkya284VG5XWlViNE5xM0JMVkVSZzRJdw?oc=5,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement - Yahoo Finance. Summary: Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement &nbsp;&nbsp; Yahoo Finance",0.0
2026-05-29T20:07:43+00:00,CF,google_news,2026-05-28T13:40:03+00:00,Is Brighthouse Financial (BHF) Stock Undervalued Right Now? - Yahoo Finance Australia,Is Brighthouse Financial (BHF) Stock Undervalued Right Now? &nbsp;&nbsp; Yahoo Finance Australia,https://news.google.com/rss/articles/CBMilwFBVV95cUxQRGtGTjRvSkJmNG0tdDlUQ0JYcUFFUDFsSEN5S3dkaHlxdUdHX3VVWUhXMDlKcEJKVm1qeGVzMGdKZmI1NzRXOVdkLTlveFhUSUpYQ1duQTV2V0dJLU1sZ2JHVmRQMExkMWxmTHd6VnRDWk9PVndvY0ZsZENhendObE5Rc2s3d0lHd0xPRUdEZmpOREIyUVdr?oc=5,"Ticker: CF. Company: CF. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Is Brighthouse Financial (BHF) Stock Undervalued Right Now? - Yahoo Finance Australia. Summary: Is Brighthouse Financial (BHF) Stock Undervalued Right Now? &nbsp;&nbsp; Yahoo Finance Australia",0.0
2026-05-29T20:07:43+00:00,INTU,google_news,2026-05-28T13:45:31+00:00,Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement - Insider Monkey,Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement &nbsp;&nbsp; Insider Monkey,https://news.google.com/rss/articles/CBMirgFBVV95cUxNQVpxOEg1Z0dna3g4aFkzTFJzbWRBMTZhbG5CN0Y5UHBXYVVfTmlTUGRrMkloc3pCTHhiNFBrdDVHYU9KRVU4QmFLaTQ4T3dxRzBGWlZCMHhzeGhzWVRHb3R3U0N1QzNfSWdCWWVMd2w3aWlWNFRsSGN0THJCc1N6SXNwQ3k0c0h0MjV3aUpUeGp4cXVjNThNN0g5RmFHRlNMQnl2cGdrbWNTN0RMYnfSAa4BQVVfeXFMTUFacThINWdHZ2t4OGhZM0xSc21kQTE2YWxuQjdGOVBwV2FVX05pU1BkazJJaHN6Qkx4YjRQa3Q1R2FPSkVVOEJhS2k0OE93cUcwRlpWQjB4c3hoc1lUR290d1NDdUMzX0lnQlllTHdsN2lpVjRUbEhjdExyQnNTeklzcEN5NHNIdDI1d2lKVHhqeHF1YzU4TTdIOUZhR0ZTTEJ5dnBna21jUzdETGJ3?oc=5,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement - Insider Monkey. Summary: Jim Cramer Disagrees With Intuit’s (INTU) Share Price Movement &nbsp;&nbsp; Insider Monkey",0.0
2026-05-29T20:07:43+00:00,INTU,yahoo,2026-05-28T14:15:55+00:00,ChatGPT can now see your bank account. Is it worth the risk?,ChatGPT's new personal finance experience helps you with your financial goals. Here's what to know about the risks before you link your bank accounts.,https://finance.yahoo.com/personal-finance/banking/article/chatgpt-can-now-see-your-bank-account-is-it-worth-the-risk-141555728.html?.tsrc=rss,"Ticker: INTU. Company: INTU. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: ChatGPT can now see your bank account. Is it worth the risk?. Summary: ChatGPT's new personal finance experience helps you with your financial goals. Here's what to know about the risks before you link your bank accounts.",0.0
2026-05-29T20:07:43+00:00,CF,google_news,2026-05-28T14:17:00+00:00,NTR Prices $1-Billion 5-Year and 10-Year Senior Notes Offering - TradingView,NTR Prices $1-Billion 5-Year and 10-Year Senior Notes Offering &nbsp;&nbsp; TradingView,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPdjFZV1pBWnBNMXZaaHcycXJvd3VqbS1NNk1MT19Jd2Y3eDdsc012NWtBZ3Q2OTZQano5ZWc5eDR3b2s3Y2ZZWXBhUlhiQTRwX3NzYzFROUpnUG1OUUlXcTN4cXZhcVRwdXZZbk5nUGpoTC13ZzV3VDdzeEU2TUZZT2xYdTR6S0F2YUR1MlozeWo0cmFGcWdrWGhwVmZRSmlLV2g3MmJGbkZnVHFDR245MzJzUG9WODRN?oc=5,"Ticker: CF. Company: CF. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: NTR Prices $1-Billion 5-Year and 10-Year Senior Notes Offering - TradingView. Summary: NTR Prices $1-Billion 5-Year and 10-Year Senior Notes Offering &nbsp;&nbsp; TradingView",0.0
2026-05-29T20:07:43+00:00,CF,yahoo,2026-05-28T14:17:00+00:00,NTR Prices $1-Billion 5-Year and 10-Year Senior Notes Offering,"NTR prices $1B in senior notes due 2031 and 2036 to refinance debt, support liquidity and fund working capital needs.",https://finance.yahoo.com/markets/stocks/articles/ntr-prices-1-billion-5-141700314.html?.tsrc=rss,"Ticker: CF. Company: CF. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: NTR Prices $1-Billion 5-Year and 10-Year Senior Notes Offering. Summary: NTR prices $1B in senior notes due 2031 and 2036 to refinance debt, support liquidity and fund working capital needs.",0.0
2026-05-29T20:07:43+00:00,LYB,google_news,2026-05-28T14:19:12+00:00,"LyondellBasell Industries NV (LYB) Stock Price, Trades & News - GuruFocus","LyondellBasell Industries NV (LYB) Stock Price, Trades & News &nbsp;&nbsp; GuruFocus",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9LRHo0QUxfd1RDcVlvUTBWcThTUkNrMy1RRUlMOHVQZ1hpQ3lHNFpGRktSNXJfUHd1elZ2ZzV0cVhYTU1VeE1HLTlFRzNPZXRwTUlaV3Z3?oc=5,"Ticker: LYB. Company: LYB. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: LyondellBasell Industries NV (LYB) Stock Price, Trades & News - GuruFocus. Summary: LyondellBasell Industries NV (LYB) Stock Price, Trades & News &nbsp;&nbsp; GuruFocus",0.0
2026-05-29T20:07:43+00:00,LYB,google_news,2026-05-28T14:22:02+00:00,Large-cap materials stock check: GLNCY and LYB lead quant ranks; AVY and HDLMY sit at bottom after earnings - MSN,Large-cap materials stock check: GLNCY and LYB lead quant ranks; AVY and HDLMY sit at bottom after earnings &nbsp;&nbsp; MSN,https://news.google.com/rss/articles/CBMi8AFBVV95cUxPTEZLOHNnS2lvQk1QUkhQVW40YmxXLVliWlpIc3B3LWl0aWo4MTVoOWtLdXAxa0Y1UUdxeTdVWll1ZFlPdWZCMVhRdnlnM3BtU2hXd29ONlUzQi1iRTdhdFpsQWVXNWNmcnhWTXI5Y3RQNUlGa3ZIOVU1azJuUVhmSHVLWnpCS3RXNDQ4LURPekJCd3Z3OHVINzFGRWtkOEZFZHM4RUlPeTJzWk1hdzdrQXNIa0gySUdIeWZjd2w5ZGo3VE45bU1od0Z6V2JCbjEtempQU1AyWXVRUUVWOUd1QlZUcnE3aVRER0swdThwQTA?oc=5,"Ticker: LYB. Company: LYB. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Large-cap materials stock check: GLNCY and LYB lead quant ranks; AVY and HDLMY sit at bottom after earnings - MSN. Summary: Large-cap materials stock check: GLNCY and LYB lead quant ranks; AVY and HDLMY sit at bottom after earnings &nbsp;&nbsp; MSN",0.0
2026-05-29T20:07:43+00:00,TTD,google_news,2026-05-28T14:33:55+00:00,symbol__ Stock Quote Price and Forecast - CNN,symbol__ Stock Quote Price and Forecast &nbsp;&nbsp; CNN,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9hT3h0QmZCaF93YTdNbzhYa0g4bWZaamlJLUc4eVRYYnZHVVMtNDFHZUQ5LW8wZ1hESGlqOTh0QWtZZDZZXzZUY01oMVFRM0U?oc=5,"Ticker: TTD. Company: TTD. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: symbol__ Stock Quote Price and Forecast - CNN. Summary: symbol__ Stock Quote Price and Forecast &nbsp;&nbsp; CNN",0.0
2026-05-29T20:07:43+00:00,TTD,google_news,2026-05-28T14:35:01+00:00,Gapping S&P500 stocks in Thursday's session - ChartMill,Gapping S&amp;P500 stocks in Thursday's session &nbsp;&nbsp; ChartMill,https://news.google.com/rss/articles/CBMilgFBVV95cUxNOEFCaGNNdnZMSFAtemVhNGd2RG50ZUd4VkRtcGRhcUxSbk80YUNYM2k1Vml2WmNod2d6ck00Vzl5cG1wUThDY0JuXzRzbWJyTnJhSm1oN1RkNlRNUjBLZ1A3OGFDVHFiS0g2bExWekhVS1Q0ZmZxdV8tNmh6cVJiX05SWVdON1E3NGJyVnBtczJLdXpaa3c?oc=5,"Ticker: TTD. Company: TTD. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Gapping S&P500 stocks in Thursday's session - ChartMill. Summary: Gapping S&amp;P500 stocks in Thursday's session &nbsp;&nbsp; ChartMill",0.0
2026-05-29T20:07:43+00:00,ACN,yahoo,2026-05-28T14:38:00+00:00,Replit Launches Solution Partner Program,"Replit, the agentic software creation platform, today announced the launch of the Replit Solution Partner Program. The program establishes a curated ecosystem of enterprise-focused partners — including founding partners Accenture, who is also an investor in Replit, Slalom, and Hexaware — to help organizations adopt and scale AI-powered software creation. As official Replit Solution Partners, these organizations are recognized to market and co-sell Replit to enterprise customers, supported by joi",https://finance.yahoo.com/sectors/technology/articles/replit-launches-solution-partner-program-143800362.html?.tsrc=rss,"Ticker: ACN. Company: ACN. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Replit Launches Solution Partner Program. Summary: Replit, the agentic software creation platform, today announced the launch of the Replit Solution Partner Program. The program establishes a curated ecosystem of enterprise-focused partners — including founding partners Accenture, who is also an investor in Replit, Slalom, and Hexaware — to help organizations adopt and scale AI-powered software creation. As official Replit Solution Partners, these organizations are recognized to market and co-sell Replit to enterprise customers, supported by joi",-1.0
2026-05-29T20:07:43+00:00,OXY,google_news,2026-05-28T15:01:16+00:00,Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026 - 24/7 Wall St.,Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026 &nbsp;&nbsp; 24/7 Wall St.,https://news.google.com/rss/articles/CBMirgFBVV95cUxPUHgtUlQ5Vy1KSGJWb3hKU3lXbnlGT0RGWVVsSVZtWGtpZWh6ek55WllMeGhfVHh0YTMzSXhsMVcyZXRxdzlUYWE2OE11ZktPLW5DTlJjOU03N2hWYTVhRzNmOTVMM3NxU3oxVTZJSlhzeXU4RjY0c1BJN1IxcWJEUy1EeTlFM3puSXo0UGVqczFCcDg5T2Ffek4zT28wM2RqYWhGcTJ0OGJmMGRlUUE?oc=5,"Ticker: OXY. Company: OXY. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026 - 24/7 Wall St.. Summary: Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026 &nbsp;&nbsp; 24/7 Wall St.",0.0
2026-05-29T20:07:43+00:00,OXY,yahoo,2026-05-28T15:01:16+00:00,Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026,Occidental Petroleum (NYSE:OXY) and Exxon Mobil (NYSE:XOM) just closed earnings chapters that read like opposite playbooks. Occidental wrapped fiscal 2025 by selling its chemicals arm to Berkshire and shrinking into a focused driller. Exxon opened Q1 2026 by loading its first Golden Pass LNG cargo and buying back nearly $5 billion in stock. With WTI ... Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026,https://247wallst.com/investing/2026/05/28/occidental-petroleum-vs-exxon-mobil-the-better-oil-titan-for-2026/?.tsrc=rss,"Ticker: OXY. Company: OXY. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026. Summary: Occidental Petroleum (NYSE:OXY) and Exxon Mobil (NYSE:XOM) just closed earnings chapters that read like opposite playbooks. Occidental wrapped fiscal 2025 by selling its chemicals arm to Berkshire and shrinking into a focused driller. Exxon opened Q1 2026 by loading its first Golden Pass LNG cargo and buying back nearly $5 billion in stock. With WTI ... Occidental Petroleum vs Exxon Mobil: The Better Oil Titan For 2026",0.0
2026-05-29T20:07:43+00:00,BSX,yahoo,2026-05-28T15:05:56+00:00,Wells Fargo cuts Boston Scientific to ’Equal Weight’ on Watchman slowdown,"Investing.com -- Wells Fargo has downgraded Boston Scientific to “Equal Weight” from “Overweight,” citing growing uncertainty around the medical device maker’s two key growth drivers — its electrophysiology (EP) business and the Watchman heart implant franchise.",https://finance.yahoo.com/sectors/healthcare/articles/wells-fargo-cuts-boston-scientific-150556509.html?.tsrc=rss,"Ticker: BSX. Company: BSX. Assess whether this fresh market news is positive, neutral, or negative for the stock. Headline: Wells Fargo cuts Boston Scientific to ’Equal Weight’ on Watchman slowdown. Summary: Investing.com -- Wells Fargo has downgraded Boston Scientific to “Equal Weight” from “Overweight,” citing growing uncertainty around the medical device maker’s two key growth drivers — its electrophysiology (EP) business and the Watchman heart implant franchise.",-0.3333333333333333
